unlabeled,labeled
lrrc8e,26236
ak1 enst00000373156,1683
ehd2,14790
reg3g enst00000409471,40045
fitm2,17558
ablim2 enst00000428004,311
mapk10 enst00000639972,27103
kdelc1,24077
nrl enst00000397002,32126
galc enst00000544807,18453
pkm enst00000335181,35973
mapk3 enst00000395202,27194
lrrc37a3 enst00000400877,26149
ogdh enst00000449767,32776
pqlc3 enst00000441908,37403
cd7,8327
spin2a enst00000614076,46102
gpc2,19638
sod2 enst00000452684,45652
dact2 enst00000610183,12393
ankrd6 enst00000369408,2538
cadps2,6825
ndufb2 enst00000460088,30749
cops6,10801
aptx enst00000379819,3024
pdcd1lg2,34788
slc35a2 enst00000635015,44368
srpk3 enst00000370104,46403
ubl7 enst00000395081,52191
furin enst00000640725,18120
c16orf71,5868
mt4,29463
ciapin1 enst00000569979,9705
cenpx enst00000580435,9008
psg2,38112
gpr17 enst00000393018,19764
syndig1,47424
znf341 enst00000342427,55135
dusp15 enst00000398083,14252
gid8,18982
gpx1 enst00000620890,19896
rad17 enst00000361732,39216
fgfrl1 enst00000264748,17450
rest enst00000638187,40125
creld1 enst00000383811,11220
klk7,24690
hoxd8 enst00000544999,21620
entpd6,15370
dyrk1a enst00000644942,14381
atp2c1 enst00000510168,4180
stath enst00000381060,46813
tmem14b,49407
castor3,7289
tor2a enst00000373281,50365
slc27a4,44246
cnksr2 enst00000645074,10376
mitf enst00000328528,28470
clcn5 enst00000307367,9874
bcl2l12 enst00000594157,4901
znf473 enst00000270617,55375
cklf enst00000362093,9805
krtap4-5,24981
luc7l3 enst00000505658,26443
mfsd11 enst00000593181,28184
sugp1,47177
znf730,55964
nf2,31039
dnajc19 enst00000486355,13747
nktr enst00000617821,31372
uba52 enst00000596273,51972
c9orf24 enst00000379124,6492
fbxw7 enst00000604872,17124
grm6 enst00000517717,20126
arhgef3 enst00000496106,3334
nsd2 enst00000382892,32204
ranbp17,39370
mtx3 enst00000512528,29664
taar8,47618
pdcd2 enst00000542896,34794
hla-g enst00000376828,21269
mtmr9,29597
pdlim2 enst00000397760,34991
pomk,36821
aif1l enst00000372301,1639
dctn3 enst00000378916,12685
ash1l enst00000368346,3825
svil enst00000375398,47343
adamts14 enst00000373207,1049
cadm2 enst00000383699,6814
sap30,42041
tbc1d14 enst00000410031,47902
c4orf19,6307
atp6v0e1 enst00000519911,4299
syne1,47427
mea1,27763
efcab10,14652
stab1,46714
amt enst00000637682,2229
tpd52l2 enst00000358548,50494
rps27a enst00000404735,41428
nkd2 enst00000274150,31344
ccdc136 enst00000487361,7512
ccn4 enst00000519433,7898
ifna6 enst00000259555,22209
scml1 enst00000380045,42265
slc19a2 enst00000646527,43941
il15ra,22507
pyroxd2,38862
or2at4 enst00000641593,33116
mgst1 enst00000535309,28292
scai,42151
smim23 enst00000330910,45230
tlr5 enst00000540964,49129
c10orf143,5661
sec24c enst00000345254,42580
ap000646.1,2697
apbb1 enst00000529519,2840
ilk enst00000627400,22776
or5d3p,33427
or10g3,32954
rnase3,40649
acan enst00000559004,620
smarca4 enst00000541122,45078
c21orf62 enst00000487113,6170
uqcrh,52542
pglyrp2,35357
znf610 enst00000616431,55698
znf17 enst00000601808,54768
plpbp,36340
rgs22 enst00000617334,40309
ppp6c enst00000415905,37344
slc25a52,44195
znf790,56079
adam33 enst00000350009,1019
ctsa enst00000646241,11856
nr1i2 enst00000638727,31953
kalrn enst00000360013,23594
pik3cb,35767
dclk3,12624
tacc3 enst00000617535,47664
etf1 enst00000499810,15854
unc93a,52471
ptcra enst00000304672,38367
lsm8 enst00000424702,26344
ywhag,53993
slco5a1 enst00000530307,44929
whrn enst00000265134,53603
xkrx enst00000468904,53814
wdr47 enst00000369962,53461
rab13,38951
cnih4 enst00000366857,10360
ehmt2 enst00000375537,14814
btn3a1,5591
fbxw7 enst00000296555,17121
sec13 enst00000337354,42521
fau enst00000529259,16909
kdm2a enst00000308783,24095
tnni2,50185
sytl2 enst00000359152,47582
prb4 enst00000535904,37458
gnpnat1 enst00000554230,19434
ganc enst00000440615,18530
pam16 enst00000576217,34116
znf19 enst00000565637,54815
nudt7 enst00000437314,32448
nkiras2 enst00000393885,31361
tcf7l2 enst00000543371,48258
hoxb3 enst00000489475,21584
sall3 enst00000575389,41965
mast1,27359
znf610 enst00000327920,55695
gdap1l1,18757
usp18,52660
cd96 enst00000438817,8393
rab7a enst00000493186,39118
sgo1 enst00000417364,43274
il1rap enst00000072516,22579
trnt1,51109
anapc11 enst00000574924,2266
ssrp1,46539
mpp7 enst00000375732,28910
emp1,15240
mknk1 enst00000371945,28488
irak4 enst00000448290,23154
cd4,8254
tapbpl enst00000544021,47802
litaf,25787
dlgap1 enst00000400155,13459
cetn1,9186
upk1a enst00000379013,52498
lgals13,25501
laptm4a,25187
smyd1,45350
epb41l1,15414
zmynd8 enst00000360911,54650
miox enst00000395732,28447
tnip1 enst00000518977,50146
phykpl,35592
dbnl enst00000490734,12526
lpar1 enst00000358883,25952
myl6 enst00000548400,29942
al772284.2,1916
shoc1 enst00000394777,43492
smc2 enst00000374787,45142
rhobtb3,40422
rnase4 enst00000555597,40652
cdh3,8581
nos2 enst00000621962,31678
pex12 enst00000225873,35185
sept9 enst00000592420,42869
arhgap20 enst00000527598,3170
ovol1 enst00000532448,33829
rad9b enst00000409778,39273
tex9,48590
znf213 enst00000576416,54870
nlrc5,31427
picalm enst00000630913,35626
etv4,15915
txndc17 enst00000574838,51847
adcyap1,1144
ifnl4,22236
smpd4 enst00000351288,45311
ube2v1 enst00000415862,52132
aldh1l1 enst00000452905,1956
ctnnb1 enst00000644138,11777
ap1ar enst00000309703,2720
parp8,34259
bckdha enst00000457836,4849
trpm5 enst00000533060,51193
ndufs5,30808
fam156a enst00000596733,16397
hdac8 enst00000373556,20789
tor1aip2,50359
ppp1r12b enst00000480184,37157
akr1c2,1800
gas2l3 enst00000266754,18580
dhx34,13261
il4i1,22704
gsc2,20160
copb2,10778
tfg enst00000615993,48642
mfsd8 enst00000641393,28221
ulbp3 enst00000438272,52395
kifc1,24423
arpc1b enst00000455009,3602
myo5a enst00000613858,30041
tbc1d24 enst00000293970,47938
kif22 enst00000400751,24366
fam192a enst00000389447,16513
ndel1 enst00000402554,30620
usp22,52676
atp5mc1 enst00000355938,4205
kpna2,24779
otud5 enst00000396743,33804
ccm2 enst00000541586,7889
cnpy3 enst00000394142,10454
gpank1,19598
krtap20-2,24956
myl6 enst00000551589,29946
mtus2 enst00000542829,29656
sucla2,47152
mipol1 enst00000539062,28454
golga8o,19507
serf2 enst00000409614,42901
parn,34226
fbxo31,17057
hnf1b enst00000621123,21399
rfng enst00000429557,40193
clasrp,9840
cfap36 enst00000403007,9217
pfn2 enst00000490975,35287
plcd1 enst00000334661,36117
ndufa2 enst00000512088,30696
adrb2,1387
btnl8 enst00000505126,5610
serpinb6 enst00000643098,42991
chia,9484
rrnad1 enst00000476229,41588
gpr137 enst00000539851,19726
bad,4643
ucp2 enst00000536983,52292
atp2c1 enst00000533801,4182
cacnb4 enst00000636947,6770
baz2b,4746
comp,10762
cyp2a7 enst00000291764,12229
ccdc195,7625
otos,33785
ctnnb1 enst00000647264,11792
fam160a1,16407
naf1 enst00000422287,30257
stk19,46887
svopl enst00000421622,47349
adam7 enst00000380789,1024
akna enst00000374079,1785
mbd1,27441
tut7 enst00000277141,51795
plpp5 enst00000529359,36352
slc26a7 enst00000276609,44228
plscr2 enst00000613069,36384
trex1 enst00000444177,50796
tnip1 enst00000523338,50151
psors1c1,38300
foxp2 enst00000634411,17914
snx10 enst00000409367,45538
bcan,4792
vamp4,52861
eloa enst00000609199,15098
pdzd4,35079
igf2bp2,22321
abcc1 enst00000399408,140
coro2b enst00000540068,10888
prepl,37539
eif3l enst00000412331,14912
shisa5 enst00000443308,43458
itih1 enst00000405128,23367
cd14,8086
lman2 enst00000515209,25818
or2ae1,33102
vsig4,53231
ampd2 enst00000342115,2207
cfhr3 enst00000617219,9297
cnih4 enst00000366858,10361
prr14,37867
hectd3 enst00000372168,20865
cc2d2b enst00000344386,7433
pmf1-bglap enst00000567140,36452
necap2,30851
c1orf141 enst00000371006,6027
or52a5,33344
clstn3 enst00000537408,10188
gnptab,19435
atl1 enst00000441560,4054
ktn1,25033
acot1,702
gad2 enst00000376248,18405
ptpn23,38589
cplx2,11032
sart1,42078
nox4 enst00000534731,31725
rplp0,41300
dmac2l enst00000358473,13517
siva1 enst00000556195,43669
morf4l1 enst00000558502,28776
iqgap1,23118
relch enst00000256858,40061
or7c1 enst00000642000,33531
zc3h4,54203
eml2,15225
dync1i2 enst00000340296,14337
stk11ip,46878
krtap13-4,24937
plxnd1,36428
plscr5 enst00000492200,36398
kif9 enst00000444589,24417
trim2 enst00000632856,50852
cxcl13,12005
pdlim5 enst00000317968,35007
sncb enst00000510387,45419
nop16 enst00000619979,31653
cd164 enst00000512821,8108
ntm enst00000374791,32313
ablim1 enst00000369256,301
bglap,5078
rbm41 enst00000372487,39769
thrap3 enst00000469141,48846
tmem126a,49347
trpv4 enst00000536838,51231
ac011604.2,414
itgb7,23356
nfatc4 enst00000554050,31096
thoc6 enst00000253952,48827
pkp4 enst00000629219,36004
rtel1,41673
tstd3 enst00000636394,51504
plcb1 enst00000637919,36103
cnbp enst00000446936,10317
myd88 enst00000443433,29864
kcnmb1 enst00000521859,23944
hla-dqb2 enst00000435145,21255
hla-dqa1 enst00000395363,21246
kcp enst00000613019,24027
pprc1,37361
nanos1,30288
itgb1,23324
cstf3,11612
cnih2,10355
agpat3 enst00000291572,1544
arse enst00000540563,3674
atp6v1f enst00000249289,4329
osgin2 enst00000520659,33739
tango6,47774
rpain,41048
gosr2 enst00000640007,19562
pik3c3 enst00000587402,35762
timm13 enst00000591871,48940
nfkbib enst00000572515,31182
stat1 enst00000409465,46786
ap1s3 enst00000409375,2746
col6a3 enst00000392003,10695
ehbp1 enst00000431489,14785
dctn1 enst00000409438,12674
shank3,43414
tbc1d5,47978
atp13a3 enst00000256031,4107
brpf1 enst00000457855,5461
fbxo8 enst00000615392,17101
c11orf21 enst00000381153,5686
fbxo3 enst00000534136,17055
ms4a1 enst00000528313,29292
kmt5b enst00000402185,24750
cops4 enst00000503682,10797
prlr enst00000620785,37727
kif13a enst00000502704,24320
haus4 enst00000347758,20654
hsph1,21893
zmym5 enst00000337963,54619
syk enst00000375746,47406
cyb5rl,12120
caprin1 enst00000530820,7084
ctnnd1 enst00000529919,11822
ms4a7 enst00000534016,29337
fut8 enst00000394586,18148
slc24a1 enst00000546330,44067
tbc1d29p enst00000584297,47949
c19orf25 enst00000588427,5957
smarca4 enst00000645460,45086
sirt2 enst00000358931,43646
cct4 enst00000544079,8056
trim55 enst00000353317,50953
sec14l3 enst00000402286,42538
smn1,45276
vps50 enst00000544910,53186
trpm3 enst00000377097,51179
ccdc110 enst00000510617,7468
zfp62,54441
ripor2 enst00000644411,40578
ssc4d,46498
zbtb43 enst00000373457,54131
aqp7,3052
pax5 enst00000377852,34339
tmem131l enst00000409663,49367
ank1 enst00000522231,2342
klhl34,24624
c3orf67 enst00000491845,6290
fam183a,16484
foxj3,17859
ctnnbip1 enst00000400904,11797
or4a15 enst00000641526,33225
appl2 enst00000546731,3016
ube3b,52158
ccdc92 enst00000545135,7808
bcat1 enst00000539780,4836
bloc1s6 enst00000565409,5207
tle4,49084
spanxn4 enst00000370504,45870
nek7 enst00000538004,30952
cr1 enst00000367052,11137
c1orf127,6022
sncg enst00000348795,45422
grm1 enst00000507907,20109
oprm1 enst00000330432,32914
creb3l2,11189
mmd2 enst00000612910,28606
znf117 enst00000610793,54684
txndc8,51854
rmi1,40621
cul4b enst00000336592,11940
sytl1 enst00000616558,47579
nbpf3 enst00000342104,30461
syt11,47532
taz enst00000612460,47883
rnf121 enst00000530137,40725
cyp4a22 enst00000294337,12287
c11orf88,5732
bscl2 enst00000421906,5488
tbx10,48076
spsb2 enst00000519357,46260
gpr12 enst00000381436,19717
vps13c enst00000261517,53112
mtrnr2l4,29625
lrrc37b enst00000394713,26152
smim21,45217
slc35f2 enst00000525071,44427
rps5 enst00000196551,41458
zgpat enst00000357119,54528
eif3d enst00000405442,14888
mchr1 enst00000381433,27602
mme enst00000462745,28610
tusc2,51784
rab28,38992
paqr3,34164
c6orf223 enst00000442114,6388
akna enst00000374088,1786
naa35 enst00000376040,30168
rmdn2 enst00000417700,40618
runx1t1 enst00000396218,41780
or4d9 enst00000329328,33253
gngt2 enst00000507680,19410
cacna1g enst00000510366,6686
b4galnt2 enst00000504681,4577
ccdc103,7451
znf155 enst00000270014,54750
bcl2l12,4897
plcb1 enst00000629992,36102
arfgap3,3117
clasp2 enst00000399362,9835
palld enst00000512127,34093
cd74,8338
smim29 enst00000476320,45245
ankrd46 enst00000519597,2515
vps13b enst00000357162,53108
rpl35,41235
page5 enst00000374955,34041
tmem263 enst00000547242,49718
nrl enst00000396997,32125
npipb11 enst00000614927,31809
rrbp1 enst00000360807,41559
map1lc3a enst00000397709,26922
mylk enst00000583087,29964
cpne4,11052
sgo1,43271
mesp2 enst00000560219,28019
slc12a1 enst00000558405,43791
cers5 enst00000422340,9166
rergl enst00000538724,40115
krtap4-8 enst00000318329,24986
dsg4 enst00000308128,14125
rpl18a enst00000599898,41150
bax,4732
vps26c,53130
large1 enst00000397394,25193
nck1 enst00000288986,30540
wdr82,53528
ablim2 enst00000341937,307
dnah5,13664
rnase1 enst00000340900,40634
arl15 enst00000507646,3442
rc3h1 enst00000367694,39894
fam76a enst00000234549,16744
cnih3,10357
poll enst00000339310,36692
c10orf62,5667
pdzd7 enst00000370215,35083
dlat enst00000393051,13408
ins enst00000250971,22936
rtn3,41708
znf84 enst00000539354,56168
s100a2 enst00000368707,41877
taz,47880
pcdh15 enst00000495484,34507
rhog enst00000396979,40440
dnajc6,13782
ptpre enst00000306042,38635
mmp1,28619
igf1 enst00000644491,22308
ush1g,52595
lrrfip1 enst00000308482,26248
krtap19-7,24947
scoc enst00000614192,42374
mtx3 enst00000617335,29665
prl enst00000617911,37713
slc17a1 enst00000468082,43905
ppp1r18 enst00000399199,37186
lrrc17,26092
pon3 enst00000427422,36839
rpp25l,41323
mageb2,26758
alg13 enst00000251943,2032
tmem187,49525
kcnn3,23963
cfap46 enst00000368585,9232
slc25a16,44095
rpl38 enst00000584577,41268
hsd11b1 enst00000367027,21747
cfhr3 enst00000391985,9295
pcdh15 enst00000612394,34508
fpgt,17943
chmp1b,9516
cxcl17,12010
nckap5 enst00000409213,30553
uqcc1 enst00000397556,52523
tp63 enst00000392461,50442
ogg1 enst00000339511,32800
rhoc,40425
nr1i3 enst00000508740,31971
klhdc9,24563
ccdc7 enst00000277657,7723
ints4 enst00000527522,22999
sptbn4 enst00000392025,46288
hint1 enst00000513012,21076
c5orf38 enst00000505778,6343
hist1h2bd,21126
phyhip enst00000321613,35589
akap2 enst00000259318,1744
zfp37 enst00000555206,54432
gkap1,19095
ric1 enst00000251879,40474
arr3,3644
etv3l,15914
retreg2,40137
slc26a11 enst00000411502,44204
dmac2 enst00000592922,13512
hs1bp3 enst00000631166,21721
ct45a6,11629
mtm1,29567
plekhm2 enst00000642363,36276
ren,40077
hhat enst00000541565,21010
rd3,39970
pde9a enst00000349112,34927
tcf20 enst00000404876,48196
chchd4 enst00000396914,9392
camkv enst00000488336,6981
tlr10 enst00000613579,49115
ptger4,38395
hla-dma enst00000395305,21238
inhba enst00000442711,22861
asph enst00000356457,3876
cnot10 enst00000328834,10405
cfap97 enst00000514798,9270
kiaa1211 enst00000504228,24250
pdcd6 enst00000507528,34807
grik2 enst00000358361,20048
jak2,23486
hsd17b3 enst00000375262,21777
sema4d enst00000422704,42733
vdac3 enst00000522572,52952
otos enst00000319460,33786
vps26c enst00000476950,53133
aldh1l1 enst00000393434,1955
pls1,36370
tada2b enst00000512388,47678
wdfy3,53371
ube2h,52082
ccnb3 enst00000276014,7925
nrp1 enst00000374822,32139
rufy2 enst00000399200,41756
mrgprf,28985
fzd7,18247
c2cd3 enst00000539061,6195
mlec enst00000412616,28518
snrpn enst00000554227,45492
c15orf39 enst00000567617,5832
hnrnpa1p48,21419
tbkbp1 enst00000622396,48039
cd22 enst00000536635,8163
fam71e1 enst00000595790,16722
c2orf83,6247
tagln3 enst00000486460,47752
lrrc3b,26160
slain2 enst00000512093,43737
st5 enst00000626808,46664
strada enst00000245865,47011
rpgrip1l enst00000379925,41090
mvp enst00000357402,29761
ylpm1,53941
tubb3 enst00000555576,51724
srebf1 enst00000261646,46332
mxra7 enst00000449428,29784
setbp1 enst00000645568,43060
znf20,54836
phc3 enst00000494943,35437
arpp21 enst00000412048,3635
synpr enst00000295894,47505
mef2c enst00000424173,27897
atg5 enst00000636437,4041
c1galt1,5998
arpc1a,3596
nrg1 enst00000614767,32097
camsap1 enst00000409386,6988
zfp28,54418
chrnd,9630
lce1d,25285
atp8b2,4360
shc1 enst00000368449,43432
fblim1 enst00000332305,16926
ppp1r15b,37178
fcf1 enst00000553615,17150
itm2b enst00000378549,23387
efnb2 enst00000245323,14724
wnk1 enst00000530271,53641
dnm1l,13828
dglucy enst00000521077,13166
ttbk2 enst00000567274,51508
myo9a enst00000424560,30059
cdrt15,8796
nedd4l enst00000589054,30883
tnpo2 enst00000592287,50234
actn4 enst00000424234,880
tpo enst00000382198,50565
pax6 enst00000638914,34362
ppp6r3 enst00000524904,37357
p2rx5 enst00000345901,33884
coil,10581
ovol3,33831
npas1 enst00000449844,31741
znf83 enst00000541777,56145
rnd3,40705
kcnma1 enst00000640632,23939
bco2 enst00000531169,4960
cd5,8286
rflna enst00000324038,40188
lrrc23 enst00000622489,26109
ptges3 enst00000262033,38401
flii enst00000545457,17626
nckap1l,30548
rgs6 enst00000555571,40343
gng13,19380
ube4a enst00000545354,52171
rap1b enst00000541216,39400
anks3 enst00000450067,2573
ywhae enst00000573026,53991
krt19,24845
qrich2 enst00000636395,38893
baiap2 enst00000575245,4673
evi5l enst00000270530,15954
spata3 enst00000455816,45929
wfdc8,53593
grik1 enst00000399907,20042
krtap19-5,24945
hdac11 enst00000446613,20761
rpusd3 enst00000433535,41538
cdc40 enst00000307731,8458
pdcd2 enst00000443345,34791
myc enst00000613283,29843
tnfrsf10c,50060
trim55 enst00000276573,50951
dnm1,13819
prrg1 enst00000543642,37947
dnah10,13640
fam90a1,16788
lrp5l,26066
gatd1 enst00000526325,18632
inpp5f enst00000637174,22919
tmem106a enst00000536052,49295
tmx3 enst00000443099,50023
ell,15053
ap2a1 enst00000354293,2750
znf468 enst00000391781,55365
resp18,40117
ugp2 enst00000445915,52324
c1d enst00000407324,5995
tnfrsf6b,50100
tst enst00000622841,51494
plod2 enst00000494950,36333
slc44a3 enst00000467909,44589
lars2,25224
tbxas1 enst00000411653,48106
znf12 enst00000404360,54688
bpy2 enst00000382585,5361
nos1ap,31674
nbl1 enst00000548815,30404
bcar3 enst00000370247,4815
cand2,7005
rpl39l,41270
sar1b enst00000502539,42057
atp10b,4086
med22 enst00000614493,27835
cc2d2a enst00000503658,7429
